trade_date,close,actual_close,change,pct_chg,vol,amount
20191025,211.64,88.0,-4.329000000000008,-2.0045,1129195.39,9913999.269
20191024,215.969,89.8,0.7214999999999918,0.3352,360537.44,3227250.654
20191023,215.2475,89.5,-1.8999000000000024,-0.8749,318797.66,2865170.064
20191022,217.1474,90.29,0.5290999999999997,0.2443,310788.67,2799494.104
20191021,216.6183,90.07,0.769599999999997,0.3565,360899.79,3244118.888
20191018,215.8487,89.75,-4.737899999999996,-2.1479,590912.88,5362644.272
20191017,220.5866,91.72,2.7417000000000087,1.2586,619425.04,5676854.079
20191016,217.8449,90.58,0.913899999999984,0.4213,499077.11,4545146.043
20191015,216.931,90.2,-0.6011999999999773,-0.2764,350873.94,3166954.955
20191014,217.5322,90.45,1.3226999999999975,0.6118,630443.09,5727381.883
20191011,216.2095,89.9,3.3669999999999902,1.5819,600475.59,5375760.781
20191010,212.8425,88.5,0.769599999999997,0.3629,340927.32,3007521.492
20191009,212.0729,88.18,0.4329000000000178,0.2045,360580.49,3172233.255
20191008,211.64,88.0,2.308799999999991,1.1029,405313.09,3569131.7
20190930,209.3312,87.04,-3.030300000000011,-1.427,460784.53,4034487.316
20190927,212.3615,88.3,-0.12019999999998277,-0.0566,329554.11,2904720.762
20190926,212.4817,88.35,-1.0341999999999985,-0.4844,486370.79,4330579.276
20190925,213.5159,88.78,-0.4088000000000136,-0.1911,388584.0,3446057.682
20190924,213.9247,88.95,0.09620000000001028,0.045,405350.98,3607588.863
20190923,213.8285,88.91,-2.260700000000014,-1.0462,513667.18,4548689.259
20190920,216.0892,89.85,0.6012000000000057,0.279,456923.18,4105057.124
20190919,215.488,89.6,-0.9619999999999891,-0.4444,421580.01,3773996.564
20190918,216.45,90.0,1.1543999999999812,0.5362,419771.15,3778486.404
20190917,215.2956,89.52,-4.401099999999985,-2.0033,640333.53,5773323.708
20190916,219.6967,91.35,-2.3810000000000002,-1.0721,548412.99,5026202.112
20190912,222.0777,92.34,6.685900000000004,3.1041,793048.52,7231017.511
20190911,215.3918,89.56,0.2886000000000024,0.1342,455860.02,4081637.789
20190910,215.1032,89.44,-2.3088000000000193,-1.0619,484548.25,4336398.32
20190909,217.412,90.4,-0.7214999999999918,-0.3308,702401.49,6374337.298
20190906,218.1335,90.7,3.5353000000000065,1.6474,688752.43,6204699.653
20190905,214.5982,89.23,2.236699999999985,1.0533,1007565.54,9016307.901
20190904,212.3615,88.3,1.9240000000000066,0.9143,605953.98,5325414.023
20190903,210.4762,88.25,-0.5962999999999852,-0.2825,512751.96,4525884.596
20190902,211.0725,88.5,2.814300000000003,1.3514,635806.15,5619499.37
20190830,208.2582,87.32,1.478699999999975,0.7151,564655.13,4932841.956
20190829,206.7795,86.7,-0.47699999999997544,-0.2301,464332.0,4028377.004
20190828,207.2565,86.9,-1.8603000000000236,-0.8896,516092.3,4497895.399
20190827,209.1168,87.68,0.429300000000012,0.2057,767827.0,6765874.677
20190826,208.6875,87.5,-5.700099999999992,-2.6588,990268.44,8701773.329
20190823,214.3876,89.89,4.555299999999988,2.1709,885689.77,7930036.407
20190822,209.8323,87.98,0.5963000000000136,0.285,365037.38,3202804.688
20190821,209.236,87.73,-0.5009000000000015,-0.2388,335320.73,2943814.928
20190820,209.7369,87.94,-1.2163000000000181,-0.5766,504393.59,4435790.961
20190819,210.9532,88.45,2.3611000000000217,1.1319,837354.72,7360284.611
20190816,208.5921,87.46,2.7427999999999884,1.3324,932311.55,8148943.124
20190815,205.8493,86.31,3.028899999999993,1.4934,702273.78,5987124.72
20190814,202.8204,85.04,0.07150000000001455,0.0353,533363.42,4576817.836
20190813,202.7489,85.01,-3.553600000000017,-1.7225,515017.73,4401472.137
20190812,206.3025,86.5,5.127800000000008,2.5489,594238.58,5084372.81
20190809,201.1747,84.35,-0.3815999999999917,-0.1893,449361.8,3800362.685
20190808,201.5563,84.51,2.480400000000003,1.246,567264.29,4770686.076
20190807,199.0759,83.47,-2.480400000000003,-1.2306,532355.72,4470107.316
20190806,201.5563,84.51,-0.23850000000001614,-0.1182,1010340.81,8429945.011
20190805,201.7948,84.61,-3.3866999999999905,-1.6506,684847.03,5821899.847
20190802,205.1815,86.03,-3.5297999999999945,-1.6912,728970.93,6268998.438
20190801,208.7113,87.51,-1.3833999999999946,-0.6585,427596.82,3743916.591
20190731,210.0947,88.09,-4.507600000000025,-2.1004,592754.84,5249081.796
20190730,214.6023,89.98,1.2641000000000133,0.5925,464799.47,4198043.686
20190729,213.3382,89.45,-1.550299999999993,-0.7214,368246.43,3294553.172
20190726,214.8885,90.1,1.645700000000005,0.7717,461534.38,4145210.524
20190725,213.2428,89.41,1.3355999999999995,0.6303,456061.84,4065314.394
20190724,211.9072,88.85,3.219699999999989,1.5428,594578.76,5285935.227
20190723,208.6875,87.5,-0.429300000000012,-0.2053,381829.88,3342183.667
20190722,209.1168,87.68,-1.5978999999999814,-0.7583,426227.26,3763713.785
20190719,210.7147,88.35,3.8636999999999944,1.8679,603590.99,5322866.936
20190718,206.851,86.73,-0.6201000000000079,-0.2989,377816.66,3283524.659
20190717,207.4711,86.99,0.09540000000001214,0.046,438349.56,3808604.487
20190716,207.3757,86.95,-2.6950999999999965,-1.2829,430869.22,3758156.348
20190715,210.0708,88.08,-1.5979000000000099,-0.7549,594525.89,5209370.935
20190712,211.6687,88.75,1.8363999999999976,0.8752,576717.74,5130242.055
20190711,209.8323,87.98,0.23850000000001614,0.1138,514868.86,4553497.823
20190710,209.5938,87.88,0.8348000000000013,0.3999,356164.58,3128598.068
20190709,208.759,87.53,-2.5281000000000233,-1.1965,557034.3,4890272.738
20190708,211.2871,88.59,-5.39009999999999,-2.4876,787765.5,6981871.334
20190705,216.6772,90.85,2.2657000000000096,1.0567,510522.42,4623825.137
20190704,214.4115,89.9,-1.8126000000000033,-0.8383,593667.27,5341056.83
20190703,216.2241,90.66,-0.9540000000000077,-0.4393,650988.01,5908542.213
20190702,217.1781,91.06,-1.8602999999999952,-0.8493,606496.56,5535115.699
20190701,219.0384,91.84,7.7035999999999945,3.6452,926097.53,8488849.611
20190628,211.3348,88.61,1.3355999999999995,0.636,595534.39,5265100.136
20190627,209.9992,88.05,3.935200000000009,1.9097,814545.53,7159650.023
20190626,206.064,86.4,-0.5485000000000184,-0.2655,457630.35,3973049.206
20190625,206.6125,86.63,-3.768299999999982,-1.7912,1051936.53,9119809.214
20190624,210.3808,88.21,0.5723999999999876,0.2728,594052.0,5226583.057
20190621,209.8084,87.97,-1.264099999999985,-0.5989,858060.14,7534703.117
20190620,211.0725,88.5,11.8296,5.9373,1533213.32,13312984.39
20190619,199.2429,83.54,6.129499999999979,3.174,1118715.82,9389806.918
20190618,193.1134,80.97,2.5042000000000257,1.3138,464073.62,3741319.743
20190617,190.6092,79.92,0.4054999999999893,0.2132,363881.72,2914253.957
20190614,190.2037,79.75,-1.7649000000000115,-0.9194,408732.98,3280402.761
20190613,191.9686,80.49,-0.07159999999998945,-0.0373,461455.83,3708068.738
20190612,192.0402,80.52,-2.814300000000003,-1.4443,477952.93,3861456.619
20190611,194.8545,81.7,6.200999999999993,3.287,941317.65,7598394.618
20190610,188.6535,79.1,4.746200000000016,2.5808,645748.04,5078787.335
20190606,183.9073,77.11,-0.9302000000000135,-0.5033,422522.96,3268509.624
20190605,184.8375,77.5,-1.120900000000006,-0.6028,487171.31,3810584.967
20190604,185.9584,77.97,-3.0527999999999906,-1.6151,512121.47,4016614.538
20190603,189.0112,79.25,0.5962000000000103,0.3164,521308.33,4135810.656
20190531,188.415,79.0,-0.21460000000001855,-0.1138,496669.9,3960219.553
20190530,188.6296,79.09,-1.6456999999999766,-0.8649,488476.7,3863896.327
20190529,190.2753,79.78,3.79219999999998,2.0335,968273.16,7677708.159
20190528,186.4831,78.19,2.4088000000000136,1.3086,893839.92,6978721.843
20190527,184.0743,77.18,1.6218000000000075,0.8889,589731.73,4515690.456
20190524,182.4525,76.5,2.528099999999995,1.4051,512353.15,3923969.868
20190523,179.9244,75.44,-2.623500000000007,-1.4372,645670.76,4884305.938
20190522,182.5316,77.64,-1.316599999999994,-0.7161,516731.93,4013374.792
20190521,183.8482,78.2,0.7758000000000038,0.4238,630197.96,4945455.898
20190520,183.0724,77.87,-2.8917000000000144,-1.555,745003.9,5810214.619
20190517,185.9641,79.1,-4.3964,-2.3095,685802.02,5464921.484
20190516,190.3605,80.97,1.0109999999999957,0.5339,630831.36,5101228.351
20190515,189.3495,80.54,5.266199999999998,2.8608,803300.24,6430783.48
20190514,184.0833,78.3,-0.8229000000000042,-0.445,782781.37,6165448.232
20190513,184.9062,78.65,-6.418199999999985,-3.3546,842350.81,6668703.693
20190510,191.3244,81.38,11.096699999999998,6.157,1392098.28,11083158.281
20190509,180.2277,76.66,-4.984100000000012,-2.691,1125721.86,8689046.105
20190508,185.2118,78.78,-5.6188999999999965,-2.9444,868375.72,6904377.645
20190507,190.8307,81.17,-0.07049999999998136,-0.0369,974951.29,7910860.379
20190506,190.9012,81.2,-11.519900000000007,-5.6911,1808609.45,14725465.894
20190430,202.4211,86.1,-0.7758000000000038,-0.3818,917902.02,7894165.649
20190429,203.1969,86.43,7.805299999999988,3.9947,946576.03,8097224.931
20190426,195.3916,83.11,-0.6817999999999813,-0.3477,648959.07,5424636.666
20190425,196.0734,83.4,-3.832099999999997,-1.917,655769.28,5505578.22
20190424,199.9055,85.03,-2.421600000000012,-1.1969,812851.89,6916666.438
20190423,202.3271,86.06,2.5860999999999876,1.2947,678116.37,5833032.636
20190422,199.741,84.96,-4.795999999999992,-2.3448,932115.2,8032960.471
20190419,204.537,87.0,6.347700000000003,3.2028,789131.96,6768190.588
20190418,198.1893,84.3,-0.42320000000000846,-0.2131,397287.04,3354513.849
20190417,198.6125,84.48,-1.245999999999981,-0.6234,631915.6,5350101.242
20190416,199.8585,85.01,7.875799999999998,4.1023,1036222.77,8642148.123
20190415,191.9827,81.66,2.868300000000005,1.5167,989953.02,8203396.924
20190412,189.1144,80.44,-0.6348000000000127,-0.3345,526779.4,4235942.763
20190411,189.7492,80.71,-3.10329999999999,-1.6092,756628.85,6180144.016
20190410,192.8525,82.03,2.186399999999992,1.1467,783620.38,6347140.293
20190409,190.6661,81.1,1.1990000000000123,0.6328,601737.89,4887104.136
20190408,189.4671,80.59,0.9168999999999983,0.4863,916122.3,7448621.19
20190404,188.5502,80.2,0.7992999999999881,0.4257,795626.03,6378852.748
20190403,187.7509,79.86,2.1159000000000106,1.1398,760219.8,6045909.504
20190402,185.635,78.96,0.8463999999999885,0.458,771175.4,6059549.068
20190401,184.7886,78.6,3.5264999999999986,1.9455,1168113.47,9182647.666
20190329,181.2621,77.1,8.698700000000002,5.0409,1429355.26,10870048.907
20190328,172.5634,73.4,-1.9277999999999906,-1.1048,484208.75,3553347.624
20190327,174.4912,74.22,3.59699999999998,2.1048,759817.76,5612313.473
20190326,170.8942,72.69,0.940400000000011,0.5533,634474.72,4610495.784
20190325,169.9538,72.29,-5.7128999999999905,-3.2521,991052.4,7240888.365
20190322,175.6667,74.72,-2.539100000000019,-1.4248,772004.28,5793145.97
20190321,178.2058,75.8,-1.7631999999999834,-0.9797,846258.78,6432258.633
20190320,179.969,76.55,2.8212000000000046,1.5926,1078439.1,8223832.015
20190319,177.1478,75.35,0.8228000000000009,0.4666,1012096.56,7669753.047
20190318,176.325,75.0,2.7036999999999978,1.5572,1156392.1,8622875.43
20190315,173.6213,73.85,2.4684999999999775,1.4423,1255246.38,9342867.722
20190314,171.1528,72.8,2.9623000000000275,1.7613,1055970.33,7670039.178
20190313,168.1905,71.54,5.3837999999999795,3.3069,1405464.08,10026174.511
20190312,162.8067,69.25,1.0814000000000021,0.6687,969219.01,6776280.865
20190311,161.7253,68.79,0.21160000000000423,0.131,751857.65,5173828.938
20190308,161.5137,68.7,-3.738100000000003,-2.2621,913256.04,6295287.173
20190307,165.2518,70.29,-4.3964,-2.5915,1013473.08,7171432.249
20190306,169.6482,72.16,0.21160000000000423,0.1249,784653.61,5640683.407
20190305,169.4366,72.07,-1.1990000000000123,-0.7027,659680.35,4759711.07
20190304,170.6356,72.58,0.4467000000000212,0.2625,1263275.04,9279004.181
20190301,170.1889,72.39,5.595399999999984,3.3995,920751.83,6586194.402
20190228,164.5935,70.01,0.07050000000000978,0.0429,598889.7,4212441.293
20190227,164.523,69.98,-0.07050000000000978,-0.0428,1017663.58,7169557.279
20190226,164.5935,70.01,-7.0294999999999845,-4.0959,1555638.81,11039492.18
20190225,171.623,73.0,14.058999999999997,8.9227,2222382.4,15601216.19
20190222,157.564,67.02,3.832099999999997,2.4927,762218.88,5022163.621
20190221,153.7319,65.39,-1.1520000000000152,-0.7438,543694.01,3588406.874
20190220,154.8839,65.88,0.4702000000000055,0.3045,393508.82,2592496.357
20190219,154.4137,65.68,0.9168999999999983,0.5973,785951.46,5198252.133
20190218,153.4968,65.29,4.796099999999996,3.2253,721361.06,4677674.823
20190215,148.7007,63.25,-4.349399999999974,-2.8418,534011.48,3418044.695
20190214,153.0501,65.1,0.1880999999999915,0.1231,396202.77,2577578.444
20190213,152.862,65.02,1.7631999999999834,1.1669,578658.13,3743367.744
20190212,151.0988,64.27,-0.2820999999999856,-0.1864,385193.06,2468628.211
20190211,151.3809,64.39,2.7742000000000075,1.8668,541815.51,3456061.479
20190201,148.6067,63.21,0.5406999999999869,0.3652,437924.7,2771783.993
20190131,148.066,62.98,4.067200000000014,2.8245,692265.32,4336690.723
20190130,143.9988,61.25,-0.9403000000000077,-0.6488,310003.23,1904411.131
20190129,144.9391,61.65,0.3055999999999983,0.2113,395192.94,2428493.652
20190128,144.6335,61.52,0.5406999999999869,0.3752,581648.84,3603129.774
20190125,144.0928,61.29,2.0219000000000165,1.4232,672459.11,4129885.331
20190124,142.0709,60.43,2.2099000000000046,1.5801,449406.18,2694967.118
20190123,139.861,59.49,-1.3636000000000195,-0.9656,374932.63,2243882.42
20190122,141.2246,60.07,-1.692700000000002,-1.1844,419507.61,2524729.521
20190121,142.9173,60.79,2.0454000000000008,1.452,559842.77,3395168.935
20190118,140.8719,59.92,2.7977000000000203,2.0262,561756.65,3350801.454
20190117,138.0742,58.73,-0.023500000000012733,-0.017,535050.39,3168128.862
20190116,138.0977,58.74,0.35259999999999536,0.256,404111.83,2368178.488
20190115,137.7451,58.59,3.4560000000000173,2.5736,586264.87,3413728.308
20190114,134.2891,57.12,-2.2335000000000207,-1.636,475326.51,2723611.89
20190111,136.5226,58.07,1.3401000000000067,0.9913,457569.73,2650921.529
20190110,135.1825,57.5,1.2930000000000064,0.9657,673282.23,3858446.844
20190109,133.8895,56.95,2.7036999999999978,2.061,819146.13,4673997.766
20190108,131.1858,55.8,-1.1754999999999995,-0.8881,559920.92,3116381.576
20190107,132.3613,56.3,-0.6818000000000097,-0.5125,765930.07,4326151.604
20190104,133.0431,56.59,2.1394000000000233,1.6343,1129855.85,6376773.583
20190103,130.9037,55.68,1.1754999999999995,0.9061,692711.24,3864646.451
20190102,129.7282,55.18,-2.1629000000000076,-1.6399,825542.43,4573024.812
20181228,131.8911,56.1,-1.8807999999999936,-1.406,914988.05,5177718.206
20181227,133.7719,56.9,-0.940400000000011,-0.6981,751890.5,4329636.52
20181226,134.7123,57.3,-2.139399999999995,-1.5633,397821.33,2293584.057
20181225,136.8517,58.21,-0.09409999999999741,-0.0687,664633.19,3837466.568
20181224,136.9458,58.25,-0.2115000000000009,-0.1542,358748.42,2084472.986
20181221,137.1573,58.34,-1.551700000000011,-1.1187,739127.89,4287044.788
20181220,138.709,59.0,-2.6330999999999847,-1.8629,806955.79,4779472.466
20181219,141.3421,60.12,-1.7162000000000148,-1.1997,515538.16,3118190.766
20181218,143.0583,60.85,-0.9875000000000114,-0.6855,532302.06,3244689.448
20181217,144.0458,61.27,-1.575099999999992,-1.0816,712131.38,4372511.195
20181214,145.6209,61.94,-2.962299999999999,-1.9937,750755.54,4664205.074
20181213,148.5832,63.2,1.7396999999999991,1.1847,782754.17,4938706.633
20181212,146.8435,62.46,0.6818000000000097,0.4665,387392.32,2415069.23
20181211,146.1617,62.17,-0.023500000000012733,-0.0161,419948.88,2605529.172
20181210,146.1852,62.18,-1.9277999999999906,-1.3016,494650.59,3075386.868
20181207,148.113,63.0,0.0,0.0,270297.17,1709048.611
20181206,148.113,63.0,-2.9387000000000114,-1.9455,585865.13,3710782.048
20181205,151.0517,64.25,-1.5046999999999855,-0.9863,450207.12,2892938.998
20181204,152.5564,64.89,-0.23510000000001696,-0.1539,562473.14,3640115.194
20181203,152.7915,64.99,3.526500000000027,2.3626,1121943.02,7325910.545
20181130,149.265,63.49,1.03449999999998,0.6979,349171.09,2212885.743
20181129,148.2305,63.05,-1.6928000000000054,-1.1291,386653.89,2460470.881
20181128,149.9233,63.77,1.551700000000011,1.0458,411690.32,2616356.268
20181127,148.3716,63.11,-0.21160000000000423,-0.1424,375596.84,2377828.917
20181126,148.5832,63.2,1.316599999999994,0.894,369989.07,2340406.531
20181123,147.2666,62.64,-1.1754999999999995,-0.7919,372335.17,2339115.029
20181122,148.4421,63.14,-2.0454000000000008,-1.3592,443683.53,2803339.519
20181121,150.4875,64.01,-0.2115999999999758,-0.1404,385249.31,2459066.015
20181120,150.6991,64.1,-3.8086000000000126,-2.465,591762.58,3810974.173
20181119,154.5077,65.72,1.1049999999999898,0.7203,507628.91,3324370.817
20181116,153.4027,65.25,0.3526000000000238,0.2304,619879.08,4063786.057
20181115,153.0501,65.1,2.7035999999999945,1.7982,500579.86,3231462.676
20181114,150.3465,63.95,-2.4920000000000186,-1.6305,573814.07,3680152.361
20181113,152.8385,65.01,0.8228000000000009,0.5413,520997.95,3362080.743
20181112,152.0157,64.66,0.09409999999999741,0.0619,458511.64,2956910.272
20181109,151.9216,64.62,-3.9496999999999787,-2.5339,544689.7,3544347.557
20181108,155.8713,66.3,0.42319999999998004,0.2722,504946.17,3364558.944
20181107,155.4481,66.12,-1.5986999999999796,-1.018,510658.43,3393066.441
20181106,157.0468,66.8,0.5172000000000025,0.3304,385081.85,2553280.683
20181105,156.5296,66.58,-1.810200000000009,-1.1432,547131.86,3634382.539
20181102,158.3398,67.35,7.170500000000004,4.7434,1173949.37,7821171.766
20181101,151.1693,64.3,1.5751999999999953,1.053,689871.09,4463737.106
20181031,149.5941,63.63,1.9513000000000034,1.3216,782835.25,4948893.033
20181030,147.6428,62.8,1.8807999999999936,1.2903,1269208.29,7969650.42
20181029,145.762,62.0,-8.322499999999991,-5.4013,1216419.42,7666491.234
20181026,154.0845,65.54,-2.6332000000000164,-1.6802,797411.04,5212551.961
20181025,156.7177,66.66,0.9639999999999986,0.6189,736202.53,4816111.122
20181024,155.7537,66.25,1.7396999999999991,1.1296,810632.05,5398315.014
20181023,154.014,65.51,-5.689399999999978,-3.5625,1172134.46,7814653.832
20181022,159.7034,67.93,5.4307999999999765,3.5203,1616881.74,10961620.26
20181019,154.2726,65.62,7.452600000000018,5.076,1138815.16,7314843.218
20181018,146.82,62.45,-4.020200000000017,-2.6652,603019.84,3788520.129
20181017,150.8402,64.16,0.3762000000000114,0.25,761401.92,4861851.849
20181016,150.464,64.0,1.8807999999999936,1.2658,584034.99,3761333.74
20181015,148.5832,63.2,-1.5751999999999953,-1.049,539743.26,3437483.874
20181012,150.1584,63.87,4.7490999999999985,3.266,774616.71,4901391.148
20181011,145.4093,61.85,-6.582899999999995,-4.3311,1145327.45,7141404.125
20181010,151.9922,64.65,-0.8228000000000009,-0.5384,582799.02,3780647.727
20181009,152.815,65.0,0.5172000000000025,0.3396,486319.08,3155728.031
20181008,152.2978,64.78,-8.7457,-5.4306,1128444.71,7402497.487
20180928,161.0435,68.5,3.056299999999993,1.9345,739523.87,5052835.863
20180927,157.9872,67.2,-1.7867999999999995,-1.1183,623574.33,4190581.061
20180926,159.774,67.96,1.8103000000000122,1.146,908525.51,6186718.195
20180925,157.9637,67.19,-0.7053000000000225,-0.4445,578103.89,3878568.209
20180921,158.669,67.49,6.324200000000019,4.1512,810431.09,5386807.332
20180920,152.3448,64.8,-0.8229000000000042,-0.5373,418923.78,2721332.741
20180919,153.1677,65.15,2.4215999999999838,1.6064,834705.07,5411874.454
20180918,150.7461,64.12,3.7851,2.5756,635569.33,4033820.471
20180917,146.961,62.51,-1.8572999999999809,-1.248,269595.87,1686602.295
20180914,148.8183,63.3,2.115899999999982,1.4423,558370.41,3529776.705
20180913,146.7024,62.4,4.231800000000021,2.9703,538846.97,3328513.24
20180912,142.4706,60.6,-2.539100000000019,-1.751,435460.28,2644081.431
20180911,145.0097,61.68,-0.8228000000000009,-0.5642,347070.57,2147831.325
20180910,145.8325,62.03,-1.7632999999999868,-1.1947,323390.01,2008532.822
20180907,147.5958,62.78,3.4325000000000045,2.381,494711.65,3105514.558
20180906,144.1633,61.32,-2.0219000000000165,-1.3831,457426.29,2827435.706
20180905,146.1984,62.8,-4.656000000000006,-3.0864,507437.18,3235414.305
20180904,150.8544,64.8,4.818999999999988,3.2999,658378.78,4208358.192
20180903,146.0354,62.73,-0.5819999999999936,-0.397,323790.59,2027395.425
20180831,146.6174,62.98,-0.41909999999998604,-0.285,521114.0,3273908.661
20180830,147.0365,63.16,0.3491999999999962,0.2381,458496.33,2916938.041
20180829,146.6873,63.01,0.25610000000000355,0.1749,278926.79,1757300.92
20180828,146.4312,62.9,-1.3269999999999982,-0.8981,424944.21,2683512.093
20180827,147.7582,63.47,2.3279999999999745,1.6008,585793.43,3706028.568
20180824,145.4302,62.47,0.7916000000000167,0.5473,572631.51,3574475.333
20180823,144.6386,62.13,2.793599999999998,1.9695,756111.3,4682981.908
20180822,141.845,60.93,3.515199999999993,2.5412,1041857.14,6355540.682
20180821,138.3298,59.42,3.7480999999999938,2.785,636650.64,3768112.543
20180820,134.5817,57.81,2.863500000000016,2.174,462142.66,2653996.237
20180817,131.7182,56.58,-0.9312000000000182,-0.702,351360.05,2009697.401
20180816,132.6494,56.98,-0.11639999999999873,-0.0877,475074.98,2710351.662
20180815,132.7658,57.03,-4.70259999999999,-3.4209,613747.92,3531927.672
20180814,137.4684,59.05,-1.1639999999999873,-0.8396,308740.67,1824184.784
20180813,138.6324,59.55,-2.0718999999999994,-1.4725,454649.48,2692879.775
20180810,140.7043,60.44,-0.41910000000001446,-0.297,349041.51,2108590.693
20180809,141.1234,60.62,5.214799999999997,3.837,635433.07,3820214.646
20180808,135.9086,58.38,-2.747099999999989,-1.9812,412109.11,2426952.929
20180807,138.6557,59.56,4.027500000000003,2.9916,561861.21,3306492.624
20180806,134.6282,57.83,0.023200000000002774,0.0172,419785.66,2438442.832
20180803,134.605,57.82,-1.0243000000000109,-0.7552,362083.3,2109021.439
20180802,135.6293,58.26,-3.3522999999999854,-2.412,646804.28,3782255.927
20180801,138.9816,59.7,-4.4232000000000085,-3.0844,563434.32,3440050.571
20180731,143.4048,61.6,0.09309999999999263,0.065,260698.59,1600697.232
20180730,143.3117,61.56,1.6063000000000045,1.1335,376370.18,2303730.924
20180727,141.7054,60.87,0.16300000000001091,0.1152,334171.59,2037644.574
20180726,141.5424,60.8,-3.1661,-2.1879,482593.31,2960086.715
20180725,144.7085,62.16,0.9777999999999736,0.6803,409006.24,2529701.219
20180724,143.7307,61.74,1.536500000000018,1.0806,836847.07,5207884.86
20180723,142.1942,61.08,0.5586999999999875,0.3945,804573.37,4898411.219
20180720,141.6355,60.84,4.958600000000018,3.628,1069350.78,6433573.521
20180719,136.6769,58.71,2.095199999999977,1.5568,703699.03,4143173.505
20180718,134.5817,57.81,-0.488900000000001,-0.362,464485.05,2717273.919
20180717,135.0706,58.02,0.6984000000000208,0.5198,379943.02,2195501.138
20180716,134.3722,57.72,-1.908900000000017,-1.4007,431942.08,2494024.299
20180713,136.2811,58.54,0.3725000000000023,0.2741,393785.46,2307228.865
20180712,135.9086,58.38,3.0031000000000176,2.2596,647707.63,3777942.008
20180711,132.9055,57.09,-2.5375000000000227,-1.8735,473781.85,2701645.194
20180710,135.443,58.18,-1.6295999999999822,-1.1889,555627.43,3233279.752
20180709,137.0726,58.88,4.516300000000001,3.4071,696043.04,4054246.964
20180706,132.5563,56.94,3.282499999999999,2.5392,824311.19,4674671.786
20180705,129.2738,55.53,0.023200000000002774,0.0179,548434.32,3054478.672
20180704,129.2506,55.52,-1.908900000000017,-1.4554,519493.68,2909529.851
20180703,131.1595,56.34,2.6073000000000093,2.0282,949167.01,5276896.813
20180702,128.5522,55.22,-7.822000000000003,-5.7357,900189.16,5082587.156
20180629,136.3742,58.58,4.074000000000012,3.0794,645112.04,3729377.8
20180628,132.3002,56.83,-1.559800000000024,-1.1652,735991.24,4196752.214
20180627,133.86,57.5,-4.050699999999978,-2.9372,697084.1,4051818.403
20180626,137.9107,59.24,-1.2804000000000144,-0.9199,717927.64,4222114.929
20180625,139.1911,59.79,-2.9798999999999864,-2.096,607496.72,3673033.33
20180622,142.171,61.07,-0.04650000000000887,-0.0327,465376.39,2837582.693
20180621,142.2175,61.09,-1.769299999999987,-1.2288,605493.96,3743256.874
